Dataset,Solver,WarmStart,C,Rho,Method,Seed,Objective,Accuracy,AUC,F1,ScreeningRate,Time,ScreenTime,Iterations,Status
svmguide1,SCS,False,0.05,0.0,Screening,15,38.81389308,0.82524272,0.91321101,0.86797066,0.57742915,0.12739921,0.00267434,850,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,15,43.44022623,0.81391586,0.91237385,0.86325803,0.0,0.38584995,0.0,1700,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,15,43.44022582,0.81391586,0.91237385,0.86325803,0.54048583,0.11006021,0.00252533,600,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,15,74.6713506,0.82686084,0.91420872,0.86806412,0.0,1.74094486,0.0,8925,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,15,74.67135093,0.82686084,0.91420872,0.86806412,0.60172065,0.11489058,0.00321007,775,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,15,84.71359199,0.82038835,0.91341743,0.86610374,0.0,1.37129283,0.0,4225,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,15,84.71359153,0.82038835,0.91341743,0.86610374,0.55617409,0.1403718,0.00331736,925,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,16,9.01854158,0.8381877,0.93165138,0.88066826,0.0,0.11233687,0.0,475,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,16,9.01854156,0.8381877,0.93165138,0.88066826,0.48836032,0.3182137,0.00355458,2675,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,16,9.74073731,0.82038835,0.93042431,0.87226697,0.0,0.46242189,0.0,2150,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,16,9.7407373,0.82038835,0.93042431,0.87226697,0.45850202,0.26916933,0.00311899,1950,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,16,38.81382342,0.8592233,0.93474771,0.89219331,0.0,1.18015885,0.0,3900,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,16,38.81403141,0.8592233,0.9347133,0.89219331,0.57793522,0.0509901,0.00259376,150,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,16,43.53615713,0.85760518,0.93567661,0.89108911,0.0,2.27989411,0.0,11125,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,16,43.53615714,0.85760518,0.93566514,0.89108911,0.53694332,0.1387434,0.00251818,900,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,16,74.55699725,0.85598706,0.93373853,0.88971499,0.0,2.73614049,0.0,9100,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,16,74.55699689,0.85598706,0.93373853,0.88971499,0.60323887,0.12867737,0.00257158,1000,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,16,84.79040339,0.86245955,0.93524083,0.89519112,0.0,0.52208877,0.0,2475,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,16,84.79040268,0.86245955,0.93525229,0.89519112,0.55566802,0.13976479,0.00252867,925,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,17,8.99409444,0.83656958,0.92509174,0.87961859,0.0,0.33512521,0.0,1525,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,17,8.9940944,0.83656958,0.92509174,0.87961859,0.4888664,0.1419487,0.00337172,825,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,17,9.70563756,0.83656958,0.92178899,0.87904192,0.0,0.1805501,0.0,475,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,17,9.70563756,0.83656958,0.92178899,0.87904192,0.46153846,0.12265635,0.00352502,550,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,17,39.00395984,0.87702265,0.93441514,0.90180879,0.0,0.52023125,0.0,2425,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,17,39.00395887,0.87702265,0.93441514,0.90180879,0.57742915,0.10078192,0.00266623,625,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,17,43.56351955,0.87216828,0.93147936,0.90037831,0.0,0.40972877,0.0,1900,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,17,43.56395963,0.87216828,0.93152523,0.90037831,0.53643725,0.05635834,0.00353646,150,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,17,75.13141813,0.84627832,0.93473624,0.8864994,0.0,0.88212681,0.0,2875,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,17,75.13141764,0.84627832,0.93473624,0.8864994,0.60172065,0.11362267,0.00251222,825,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,17,85.00322282,0.84627832,0.93324541,0.88676996,0.0,1.05405998,0.0,5075,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,17,85.0034398,0.84627832,0.93319954,0.88676996,0.5541498,0.06026006,0.00263762,225,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,18,9.08020496,0.83495146,0.93154817,0.87710843,0.0,0.17107797,0.0,675,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,18,9.0802049,0.83495146,0.93154817,0.87710843,0.48582996,0.20313001,0.00616097,650,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,18,9.79873736,0.84789644,0.92909404,0.87696335,0.0,0.16993046,0.0,625,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,18,9.79873733,0.84789644,0.92909404,0.87696335,0.4534413,0.11358309,0.00343537,500,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,18,39.36874217,0.87540453,0.93990826,0.90410959,0.0,0.301296,0.0,1450,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,18,39.36904807,0.87540453,0.93989679,0.90410959,0.57287449,0.04906034,0.00255084,125,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,18,44.06321032,0.8592233,0.9378555,0.89325153,0.0,0.4422214,0.0,1250,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,18,44.06321017,0.8592233,0.9378555,0.89325153,0.53238866,0.14427829,0.00314522,950,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,18,75.77038564,0.87540453,0.94004587,0.90191083,0.0,1.39683747,0.0,7050,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,18,75.77038581,0.87540453,0.94004587,0.90191083,0.59665992,0.11999893,0.00332737,825,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,18,85.94966252,0.87055016,0.93951835,0.90049751,0.0,0.68957591,0.0,3250,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,18,85.94966223,0.87055016,0.93951835,0.90049751,0.55111336,0.19519114,0.0050211,800,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,19,8.83431856,0.8171521,0.90917431,0.85190039,0.0,0.34704995,0.0,1600,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,19,8.83436743,0.8171521,0.90924312,0.85190039,0.49949393,0.07760239,0.00415444,225,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,19,9.54746881,0.81553398,0.90412844,0.84880637,0.0,0.25521684,0.0,1125,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,19,9.54749222,0.81553398,0.9043578,0.84880637,0.46609312,0.06623459,0.00322366,225,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,19,37.99115845,0.84951456,0.92043578,0.88588957,0.0,0.17102313,0.0,700,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,19,37.9913112,0.84951456,0.92036697,0.88588957,0.58653846,0.08678675,0.00539541,100,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,19,42.6005136,0.84304207,0.91630734,0.87798742,0.0,0.79269171,0.0,3725,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,19,42.60051363,0.84304207,0.91630734,0.87798742,0.54605263,0.11465859,0.00318885,625,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,19,73.00768394,0.83333333,0.92178899,0.86500655,0.0,0.97627378,0.0,4950,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,19,73.00768373,0.83333333,0.92178899,0.86500655,0.61133603,0.10445333,0.00313759,700,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,19,82.9279468,0.83333333,0.91978211,0.86571056,0.0,0.65821719,0.0,1925,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,19,82.92794489,0.83333333,0.91978211,0.86571056,0.56477733,0.11250854,0.00336313,600,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,20,8.97802316,0.83980583,0.92472477,0.88057901,0.0,0.54016399,0.0,2625,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,20,8.97815086,0.83980583,0.92446101,0.88057901,0.48987854,0.05780745,0.00328016,175,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,20,9.68631065,0.83171521,0.92230505,0.87559809,0.0,0.11934066,0.0,475,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,20,9.68631058,0.83171521,0.92230505,0.87559809,0.46002024,0.12117076,0.00341535,575,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,20,39.1379743,0.87055016,0.93080275,0.90049751,0.0,0.82274961,0.0,3700,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,20,39.13797457,0.87055016,0.93080275,0.90049751,0.57540486,0.19539547,0.00416255,950,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,20,43.56552306,0.85275081,0.93027523,0.88915956,0.0,0.43728971,0.0,2050,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,20,43.56576194,0.85275081,0.93013761,0.88915956,0.53795547,0.05539966,0.00271034,150,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,20,75.47402407,0.86893204,0.93224771,0.89836888,0.0,0.38832378,0.0,1850,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,20,75.47402348,0.86893204,0.93224771,0.89836888,0.59969636,0.11182189,0.00262332,775,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,20,85.15423815,0.85598706,0.93048165,0.89106487,0.0,1.79106188,0.0,5750,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,20,85.15456418,0.85598706,0.93050459,0.89106487,0.55617409,0.05779886,0.00242043,200,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,21,9.06691649,0.84142395,0.93186927,0.87206266,0.0,0.17120004,0.0,750,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,21,9.06695764,0.84142395,0.93192661,0.87206266,0.48684211,0.06544232,0.00260329,275,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,21,9.78231602,0.83009709,0.92876147,0.87776484,0.0,0.15022087,0.0,600,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,21,9.78231604,0.83009709,0.92876147,0.87776484,0.45850202,0.2510798,0.00413847,925,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,21,39.49892474,0.8592233,0.93974771,0.89056604,0.0,0.46002483,0.0,2200,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,21,39.49915348,0.8592233,0.93970183,0.89056604,0.57236842,0.05584168,0.00363731,150,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,21,44.03408494,0.86407767,0.9383945,0.89473684,0.0,0.30328631,0.0,1400,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,21,44.03408498,0.86407767,0.9383945,0.89473684,0.53289474,0.14862013,0.00307679,875,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,21,76.22928447,0.86084142,0.94022936,0.89330025,0.0,1.09956479,0.0,3575,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,21,76.22928416,0.86084142,0.94022936,0.89330025,0.59716599,0.11872005,0.00371003,600,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,21,86.05292989,0.86407767,0.94008028,0.8960396,0.0,0.91269445,0.0,4350,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,21,86.05292919,0.86407767,0.94008028,0.8960396,0.55010121,0.19463634,0.00345516,1400,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,22,8.93982187,0.82524272,0.91261468,0.85900783,0.0,0.15857482,0.0,700,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,22,8.93982185,0.82524272,0.91261468,0.85900783,0.49342105,0.14265847,0.0034399,925,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,22,9.64611962,0.80582524,0.9087156,0.85576923,0.0,0.18909979,0.0,475,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,22,9.64614875,0.80744337,0.90837156,0.85816448,0.46002024,0.06422496,0.0028758,175,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,22,38.73997817,0.83656958,0.92571101,0.87637699,0.0,0.51341176,0.0,2525,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,22,38.74004392,0.8381877,0.92563073,0.87775061,0.57945344,0.05138111,0.00247145,175,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,22,43.30965107,0.84142395,0.92079128,0.87531807,0.0,0.5398941,0.0,1575,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,22,43.31019209,0.84142395,0.92083716,0.87531807,0.5409919,0.09042072,0.00431156,175,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,22,74.53472619,0.84466019,0.92837156,0.8817734,0.0,1.36853218,0.0,7025,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,22,74.53554215,0.84466019,0.92849771,0.8817734,0.60323887,0.04778218,0.00258541,150,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,22,84.48748638,0.83495146,0.92261468,0.87376238,0.0,0.91380429,0.0,4375,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,22,84.48804031,0.83656958,0.92256881,0.87484511,0.55718623,0.08770728,0.00421286,150,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,23,9.16270925,0.86731392,0.93885321,0.89646465,0.0,0.26670384,0.0,1250,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,23,9.16280341,0.86731392,0.93893349,0.89646465,0.47925101,0.05661917,0.00316143,175,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,23,9.89972452,0.84789644,0.93650229,0.88480392,0.0,0.13780284,0.0,575,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,23,9.89972451,0.84789644,0.93650229,0.88480392,0.44888664,0.15315676,0.00332665,825,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,23,39.58853941,0.87055016,0.93981651,0.89690722,0.0,2.25993323,0.0,11650,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,23,39.58853965,0.87055016,0.93981651,0.89690722,0.56983806,0.25620365,0.00487566,1425,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,23,44.36808632,0.87378641,0.94283257,0.89896373,0.0,0.27761245,0.0,1250,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,23,44.36808576,0.87378641,0.94283257,0.89896373,0.52732794,0.11749887,0.00316548,650,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,23,76.16026282,0.87055016,0.93963303,0.90049751,0.0,0.82091618,0.0,4100,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,23,76.16026199,0.87055016,0.93963303,0.90049751,0.59564777,0.11352372,0.00321937,775,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,23,86.49697577,0.87864078,0.94236239,0.90518331,0.0,1.27642798,0.0,3975,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,23,86.49697532,0.87864078,0.94236239,0.90518331,0.54757085,0.12902188,0.00314546,825,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,24,9.18039246,0.85598706,0.94922018,0.89566237,0.0,0.13695931,0.0,600,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,24,9.1803924,0.85598706,0.94922018,0.89566237,0.48279352,0.15478277,0.00325561,875,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,24,9.90129272,0.85598706,0.94723624,0.89614936,0.0,0.11318016,0.0,450,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,24,9.90129265,0.85598706,0.94723624,0.89614936,0.45293522,0.13742232,0.0026598,725,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,24,39.94471713,0.88834951,0.95411697,0.91342535,0.0,0.44908547,0.0,1375,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,24,39.94471708,0.88834951,0.95411697,0.91342535,0.56730769,0.13569999,0.00308537,925,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,24,44.55895314,0.88996764,0.95489679,0.91687042,0.0,0.85602522,0.0,4100,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,24,44.55895166,0.88996764,0.95489679,0.91687042,0.52631579,0.1319809,0.00315976,825,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,24,77.05346039,0.87702265,0.95369266,0.90686275,0.0,0.95161843,0.0,4775,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,24,77.05345919,0.87702265,0.95369266,0.90686275,0.59210526,0.1596787,0.00462055,600,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,24,86.99773487,0.88673139,0.95494266,0.91336634,0.0,1.01944542,0.0,4900,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,24,86.99773483,0.88673139,0.95494266,0.91336634,0.54504049,0.21063399,0.00318289,1500,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,25,8.95129348,0.84789644,0.92947248,0.88452088,0.0,0.16175008,0.0,700,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,25,8.95129338,0.84789644,0.92947248,0.88452088,0.49342105,0.15210247,0.00345063,875,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,25,9.66626979,0.83333333,0.92691514,0.88037166,0.0,0.12222838,0.0,475,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,25,9.66626979,0.83333333,0.92691514,0.88037166,0.46052632,0.16921782,0.00515819,475,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,25,38.79154469,0.84951456,0.93202982,0.88699878,0.0,0.1888814,0.0,875,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,25,38.79154375,0.84951456,0.93202982,0.88699878,0.57894737,0.13850594,0.0047009,950,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,25,43.35211089,0.85436893,0.93388761,0.89260143,0.0,0.1448741,0.0,600,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,25,43.35223131,0.85436893,0.93381881,0.89260143,0.54048583,0.05553532,0.00255132,175,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,25,74.72473675,0.84951456,0.93100917,0.88504326,0.0,0.55153155,0.0,2625,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,25,74.72473455,0.84951456,0.93100917,0.88504326,0.60374494,0.18983603,0.00393105,925,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,25,84.57511358,0.85760518,0.93324541,0.89215686,0.0,0.69027829,0.0,3300,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,25,84.57511328,0.85760518,0.93324541,0.89215686,0.55668016,0.12624097,0.00343418,800,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,26,8.96419751,0.84627832,0.93204128,0.88428745,0.0,0.29403877,0.0,1325,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,26,8.96433076,0.84627832,0.93215596,0.88428745,0.49038462,0.06028867,0.00406933,175,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,26,9.67563587,0.82686084,0.92912844,0.8760139,0.0,1.40751052,0.0,4300,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,26,9.67563588,0.82686084,0.92912844,0.8760139,0.46204453,0.20966506,0.00360703,1375,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,26,38.97381251,0.86407767,0.93795872,0.89420655,0.0,1.41551757,0.0,7050,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,26,38.97387998,0.86407767,0.93788991,0.89420655,0.57742915,0.04948497,0.00298142,125,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,26,43.47028733,0.84951456,0.93694954,0.88835534,0.0,1.22561669,0.0,4500,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,26,43.47028733,0.84951456,0.93694954,0.88835534,0.54048583,0.14497161,0.00269508,1000,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,26,75.1159707,0.85436893,0.93883028,0.8923445,0.0,1.7980895,0.0,9075,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,26,75.1159707,0.85436893,0.93883028,0.8923445,0.6007085,0.15258551,0.0025022,1375,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,26,84.92118028,0.86084142,0.93969037,0.89434889,0.0,0.64688015,0.0,3075,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,26,84.92165371,0.86084142,0.93974771,0.89434889,0.55769231,0.08754921,0.00415206,150,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,27,9.13420164,0.84304207,0.93888761,0.86802721,0.0,0.23658919,0.0,1050,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,27,9.13420166,0.84304207,0.93888761,0.86802721,0.48380567,0.15795112,0.00263977,1050,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,27,9.85362308,0.83656958,0.93355505,0.86369771,0.0,0.11462831,0.0,450,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,27,9.8536558,0.83656958,0.93355505,0.86369771,0.451417,0.06280804,0.00354838,175,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,27,39.8679887,0.87864078,0.94691514,0.90396927,0.0,0.13895249,0.0,600,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,27,39.86803567,0.87864078,0.94691514,0.90396927,0.57034413,0.07816505,0.00480151,150,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,27,44.38289009,0.86245955,0.94544725,0.89060489,0.0,0.45838332,0.0,2150,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,27,44.38288992,0.86245955,0.94544725,0.89060489,0.5298583,0.12185383,0.00326467,700,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,27,77.02855526,0.88673139,0.94744266,0.91094148,0.0,0.55428028,0.0,2600,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,27,77.0285553,0.88673139,0.94744266,0.91094148,0.59311741,0.11295009,0.00252151,825,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,27,86.76230776,0.87378641,0.94643349,0.89974293,0.0,0.82815766,0.0,3950,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,27,86.76230639,0.87378641,0.94643349,0.89974293,0.54757085,0.18931818,0.00417662,725,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,28,8.88375977,0.85275081,0.93067661,0.88888889,0.0,0.10974216,0.0,450,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,28,8.88376671,0.85436893,0.93059633,0.8902439,0.49493927,0.05678725,0.00265145,175,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,28,9.60584672,0.83333333,0.92659404,0.88174512,0.0,0.50033379,0.0,2325,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,28,9.60584659,0.83333333,0.92659404,0.88174512,0.46305668,0.16321635,0.00335574,975,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,28,38.19292828,0.85275081,0.93388761,0.88888889,0.0,0.44517946,0.0,1375,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,28,38.19313195,0.85275081,0.93388761,0.88888889,0.58451417,0.05286336,0.00347638,125,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,28,42.85209684,0.85598706,0.93425459,0.89212121,0.0,1.39757919,0.0,6700,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,28,42.85209637,0.85598706,0.93425459,0.89212121,0.54251012,0.12206459,0.00332713,725,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,28,73.31793595,0.84951456,0.93316514,0.88532676,0.0,0.63352346,0.0,3050,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,28,73.31847848,0.84627832,0.93311927,0.88456865,0.60931174,0.05181837,0.00317264,150,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,28,83.41417511,0.85436893,0.93459862,0.8902439,0.0,1.56642818,0.0,7525,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,28,83.41417568,0.85436893,0.93459862,0.8902439,0.56275304,0.15664649,0.00344419,1125,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,29,9.00404188,0.84304207,0.93383028,0.88327316,0.0,0.16541457,0.0,725,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,29,9.00404188,0.84304207,0.93383028,0.88327316,0.49038462,0.13505244,0.0025456,850,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,29,9.71711767,0.83333333,0.93010321,0.8772348,0.0,0.37439132,0.0,1075,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,29,9.71711767,0.83333333,0.93010321,0.8772348,0.45698381,0.15798616,0.00320053,775,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,29,39.32749391,0.86569579,0.94384174,0.89714994,0.0,0.1390996,0.0,600,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,29,39.32749398,0.86569579,0.94384174,0.89714994,0.576417,0.11202073,0.00251842,700,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,29,43.74391741,0.86245955,0.94115826,0.89440994,0.0,0.82552505,0.0,3925,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,29,43.74391719,0.86245955,0.94115826,0.89440994,0.53491903,0.19419432,0.0043478,725,SUCCESS
svmguide1,SCS,False,0.1,0.0,Baseline,29,75.88761354,0.86731392,0.94415138,0.89775561,0.0,0.7257452,0.0,2350,SUCCESS
svmguide1,SCS,False,0.1,0.0,Screening,29,75.88761102,0.86731392,0.94415138,0.89775561,0.59817814,0.10906458,0.00262737,775,SUCCESS
svmguide1,SCS,False,0.1,0.05,Baseline,29,85.53886888,0.86731392,0.9440711,0.8975,0.0,0.55599403,0.0,2650,SUCCESS
svmguide1,SCS,False,0.1,0.05,Screening,29,85.53886861,0.86731392,0.9440711,0.8975,0.55465587,0.11118293,0.00315118,625,SUCCESS
svmguide1,SCS,False,0.01,0.0,Baseline,30,8.9868117,0.84142395,0.93806193,0.88361045,0.0,0.11711574,0.0,450,SUCCESS
svmguide1,SCS,False,0.01,0.0,Screening,30,8.98684894,0.83980583,0.93788991,0.88256228,0.48937247,0.05731297,0.00250268,200,SUCCESS
svmguide1,SCS,False,0.01,0.05,Baseline,30,9.71112271,0.83333333,0.93550459,0.8786808,0.0,0.18279696,0.0,450,SUCCESS
svmguide1,SCS,False,0.01,0.05,Screening,30,9.71113106,0.83333333,0.93553899,0.8786808,0.45799595,0.06537986,0.00268912,225,SUCCESS
svmguide1,SCS,False,0.05,0.0,Baseline,30,38.83060708,0.83171521,0.94011468,0.87850467,0.0,0.15969682,0.0,700,SUCCESS
svmguide1,SCS,False,0.05,0.0,Screening,30,38.83060691,0.83171521,0.94012615,0.87850467,0.5784413,0.10871601,0.00355554,600,SUCCESS
svmguide1,SCS,False,0.05,0.05,Baseline,30,43.45624904,0.85436893,0.94198394,0.89104116,0.0,0.17051244,0.0,700,SUCCESS
svmguide1,SCS,False,0.05,0.05,Screening,30,43.45624908,0.85436893,0.94198394,0.89104116,0.53593117,0.12434244,0.00320601,700,SUCCESS
